Username,Komentar,Timestamp,Likes,Original Text,Public
@erdyhouse2829,"Bung Rocky agak keliru, justru skrg kondisnya menuju peperangan. Perang rakyat melawan kedzhaliman penguasa",2025-03-21T01:09:42Z,0,"Bung Rocky agak keliru, justru skrg kondisnya menuju peperangan. Perang rakyat melawan kedzhaliman penguasa",True
@DJISAMSOE-295,Yang urgensi itu UU Korupsi bukan ini... 😂😂😂,2025-03-21T01:04:36Z,1,Yang urgensi itu UU Korupsi bukan ini... 😂😂😂,True
@fadaddjafar1821,Jogetin aja dulu okee gass😎😂,2025-03-21T01:01:33Z,0,Jogetin aja dulu okee gass😎😂,True
@samsuls5670,Bung Rocky Gerung Presiden Akal Sehat Semoga beliau sehat sll dan panjng Umur Oleh Allah Azza Waa Jalla...... Aamiin Yaa Rabbal&#39;Alamin 🤲🤲🤲❤❤❤,2025-03-21T01:00:49Z,0,Bung Rocky Gerung Presiden Akal Sehat Semoga beliau sehat sll dan panjng Umur Oleh Allah Azza Waa Jalla...... Aamiin Yaa Rabbal'Alamin 🤲🤲🤲❤❤❤,True
@prastiantohanif,Takut Rocky Gerung ilang gk sih,2025-03-21T01:00:49Z,0,Takut Rocky Gerung ilang gk sih,True
@Ariwils,Ayo bubarkan DPR,2025-03-21T00:58:58Z,0,Ayo bubarkan DPR,True
@fithrinar6421,Stop bayar pajak biar kalap tuh pemerintah tanpa rakyat mereka bukan sapa2...belanja di warung rakyat yang bebas pajak🎉😂😂😂,2025-03-21T00:57:03Z,0,Stop bayar pajak biar kalap tuh pemerintah tanpa rakyat mereka bukan sapa2...belanja di warung rakyat yang bebas pajak🎉😂😂😂,True
@Hotiman_,Kami tidak ingin lagi reformasi kami ingin revolusi.,2025-03-21T00:54:32Z,0,Kami tidak ingin lagi reformasi kami ingin revolusi.,True
@Marimar-u4o,"Rakyat harus mengganti semua anggota DPR saat ini. Sudah nggak benar. Tidak ada satupun yang memihak pada Rakyat dan Bangsa ini. Mereka cuma mementingkan diri mereka sendiri dan kelompok mereka. Rakyat harus ingat semua hal buruk yg terjadi sejak pergantian rezim supaya 2029 kita bisa memilih anggota DPR dan pemimpin baru yang HARUS LEBIH BAIK, benar2 bukan orang-orang yang ada saat ini. GAK BOLEH LUPA dengan semua kejadian ini.",2025-03-21T00:53:32Z,0,"Rakyat harus mengganti semua anggota DPR saat ini. Sudah nggak benar. Tidak ada satupun yang memihak pada Rakyat dan Bangsa ini. Mereka cuma mementingkan diri mereka sendiri dan kelompok mereka. Rakyat harus ingat semua hal buruk yg terjadi sejak pergantian rezim supaya 2029 kita bisa memilih anggota DPR dan pemimpin baru yang HARUS LEBIH BAIK, benar2 bukan orang-orang yang ada saat ini. GAK BOLEH LUPA dengan semua kejadian ini.",True
@endahtriwahyu3546,"Pertanyaannya, kalau ga ada apa² kenapa dpr ngotot amat mengesahkan ruu tni .. sampai pembahasannya dikebut, sembunyi dari kamera, bahkan ketika di demo pun, kekuatan militer sampai keluar..",2025-03-21T00:53:04Z,0,"Pertanyaannya, kalau ga ada apa² kenapa dpr ngotot amat mengesahkan ruu tni .. sampai pembahasannya dikebut, sembunyi dari kamera, bahkan ketika di demo pun, kekuatan militer sampai keluar..",True
@mahiruddinsinaga9714,DPR hari ini bukan Wakil Rakyat. Lebih kepada Wakil Ketua Partai yg tak ingin Asetnya dirampas karena UU Perampasan Aset Koruptor yg tak akan pernah disahkan.,2025-03-21T00:51:40Z,0,DPR hari ini bukan Wakil Rakyat. Lebih kepada Wakil Ketua Partai yg tak ingin Asetnya dirampas karena UU Perampasan Aset Koruptor yg tak akan pernah disahkan.,True
@3ia11_adityaafianda4,"Bukan sudah lupa sama rakyat, tapi emang enggak pernah ingat sama rakyat",2025-03-21T00:48:32Z,0,"Bukan sudah lupa sama rakyat, tapi emang enggak pernah ingat sama rakyat",True
@새벽-d9t,"MENGECOH RAKYAT, DI SAAT RAKYAT SEBAGIAN BESAR DI ALIHKAN FOKUS KE TIMNAS DI SIDNEY 😅😅😅😅  SELAMAT MENIKMATI KEDUNGUAN KALIAN YANG MEMILIH BANSOS, DI BANDINGKAN MEMPERJUANGKAN UU PERAMPASAN ASET KORUPSI.<br>KALAU RAKYAT BERANI, SILAHKAH DEMO UNTUK UU PERAMPASAN ASET. SEMUA SUDAH TERJADI JALANI SAJA, SIAPA SURUH KALIAN MILIH BANSOS, SEKARANG RAKYAT PERJUANGKAN UU PERAMPASAN ASET KORUPSI.",2025-03-21T00:43:16Z,0,"MENGECOH RAKYAT, DI SAAT RAKYAT SEBAGIAN BESAR DI ALIHKAN FOKUS KE TIMNAS DI SIDNEY 😅😅😅😅  SELAMAT MENIKMATI KEDUNGUAN KALIAN YANG MEMILIH BANSOS, DI BANDINGKAN MEMPERJUANGKAN UU PERAMPASAN ASET KORUPSI.
KALAU RAKYAT BERANI, SILAHKAH DEMO UNTUK UU PERAMPASAN ASET. SEMUA SUDAH TERJADI JALANI SAJA, SIAPA SURUH KALIAN MILIH BANSOS, SEKARANG RAKYAT PERJUANGKAN UU PERAMPASAN ASET KORUPSI.",True
@HoshimiyaRanshibuki,13 permintaan mahasiswa d gantung president dan pemerintahan dan intutusi lainnya,2025-03-21T00:40:42Z,0,13 permintaan mahasiswa d gantung president dan pemerintahan dan intutusi lainnya,True
@davidsimbolon2943,DPR dan presiden dengan sengaja mengesahkan RUU TNi untuk memuluskan pemerintah yg ingin korupsi .<br>Selamat datang di orde baru dan selamat datang juga kehancuran konoha .,2025-03-21T00:38:09Z,0,"DPR dan presiden dengan sengaja mengesahkan RUU TNi untuk memuluskan pemerintah yg ingin korupsi .
Selamat datang di orde baru dan selamat datang juga kehancuran konoha .",True
@fariddarmaji4047,"aku ga faham niat nya apa, <br>tapi dari pada banyak tikus yang bisa se enak jidat nya nginjak injak Pemimpin Negara ya mending di kasarin aja sekalian,<br>namanya obat pasti pait pasti ngga enak,<br>kalo tujuan TNI turun kesipil buat jadi obat buat ngebasmi tikus tikus Indonesia ya kenapa ngga?<br>buat ku lebih baik hidup di Indonesia penuh kekerasan tapi tau kerja untuk masa depan diri sendiri biar lebih baik,<br>dari pada hidup di Indonesia penuh kekerasan drama kebohongan stress dn kerja cuma buat ngembungin perut tikus tikus penjilat,<br>cuma pertanyaanku, ini keputusan Prabowo atau keputusan dewan yang tidak mewakili rakyat?",2025-03-21T00:26:57Z,0,"aku ga faham niat nya apa, 
tapi dari pada banyak tikus yang bisa se enak jidat nya nginjak injak Pemimpin Negara ya mending di kasarin aja sekalian,
namanya obat pasti pait pasti ngga enak,
kalo tujuan TNI turun kesipil buat jadi obat buat ngebasmi tikus tikus Indonesia ya kenapa ngga?
buat ku lebih baik hidup di Indonesia penuh kekerasan tapi tau kerja untuk masa depan diri sendiri biar lebih baik,
dari pada hidup di Indonesia penuh kekerasan drama kebohongan stress dn kerja cuma buat ngembungin perut tikus tikus penjilat,
cuma pertanyaanku, ini keputusan Prabowo atau keputusan dewan yang tidak mewakili rakyat?",True
@RUDI_TEPIAN,Sepertinya nanti kita gak bisa mengkritik rezim berlebihan apalagi pakai foto2 yang menyinggung bisa2 pas lagi tidur nyenyak digrebek 😂,2025-03-21T00:26:40Z,0,Sepertinya nanti kita gak bisa mengkritik rezim berlebihan apalagi pakai foto2 yang menyinggung bisa2 pas lagi tidur nyenyak digrebek 😂,True
@marwensutan7925,Ngak ada guna omongan mu,2025-03-21T00:26:01Z,0,Ngak ada guna omongan mu,True
@sarijuwita5537,Mahasiswa jangan dibiarkan berjuang sendiri..mrk hanya dianggap anak kecil..ayo gerakan ummat terdiri dari buruh aktivis dan ulama pasti akan bergetar bumi ini menjatuhkan militer,2025-03-21T00:21:17Z,115,Mahasiswa jangan dibiarkan berjuang sendiri..mrk hanya dianggap anak kecil..ayo gerakan ummat terdiri dari buruh aktivis dan ulama pasti akan bergetar bumi ini menjatuhkan militer,True
@soetriesnoerozy,SEMOGA NEGARA INDONESIA INI PERANG. AAMIIN YG PALING TULUS.,2025-03-21T00:18:51Z,0,SEMOGA NEGARA INDONESIA INI PERANG. AAMIIN YG PALING TULUS.,True
@BapakWahyu-po2ts,Yang jadi persoalan ini memfungsikan tentara yang masih aktif. Jaman sebelumnya masih kita maafkan karena para tentara itu sudah purnawirawan alias sudah pensiun.,2025-03-21T00:18:51Z,0,Yang jadi persoalan ini memfungsikan tentara yang masih aktif. Jaman sebelumnya masih kita maafkan karena para tentara itu sudah purnawirawan alias sudah pensiun.,True
@nedyisme,"TNI diberikan oleh rakyat senjata malah meminta cangkul, dirubah saja TNI menjadi TaNI.",2025-03-21T00:17:54Z,0,"TNI diberikan oleh rakyat senjata malah meminta cangkul, dirubah saja TNI menjadi TaNI.",True
@channel_studio_life5441,UU Copet,2025-03-21T00:17:50Z,0,UU Copet,True
@KianAnabel,UU TNI Disahkan karna tidaada penolakan dari masarakat karna UU.TNI.ini utk.melindungi masarakat yang menolak itu hanya segelintir orang atau kelompok.orang,2025-03-21T00:17:32Z,0,UU TNI Disahkan karna tidaada penolakan dari masarakat karna UU.TNI.ini utk.melindungi masarakat yang menolak itu hanya segelintir orang atau kelompok.orang,True
@ramsesnababan1071,"Partai Oposisi, Malah Juru Bicara, Dada Makin di tinggalkan ,&amp; Tenggelam",2025-03-21T00:14:55Z,0,"Partai Oposisi, Malah Juru Bicara, Dada Makin di tinggalkan ,& Tenggelam",True
@MeepMerp-iv2wf,Dagelan gemoy ini kerjaannya Tiktod yang merupakan sarang monyet<br>RT 58 pada kemana ini,2025-03-21T00:11:32Z,0,"Dagelan gemoy ini kerjaannya Tiktod yang merupakan sarang monyet
RT 58 pada kemana ini",True
@agu5aputra,"tahun 2025 adalah tahun hancurnya para koruptor, kesialan demi kesialan yang hakiki bagi semua manusia dzolim biadab yang serakah yang maling uang negara, Aamiin",2025-03-21T00:11:21Z,0,"tahun 2025 adalah tahun hancurnya para koruptor, kesialan demi kesialan yang hakiki bagi semua manusia dzolim biadab yang serakah yang maling uang negara, Aamiin",True
@Lindadamayanti-sd3wv,"omon omon fufu fafa😂<br>Ya allah lindungi indonesia ku,<br>Semngat masyarakat<br>Woi perampasan aset sah kan donk 😢😢",2025-03-21T00:10:06Z,0,"omon omon fufu fafa😂
Ya allah lindungi indonesia ku,
Semngat masyarakat
Woi perampasan aset sah kan donk 😢😢",True
@rvrawan5055,Buat apa demo dan nolak? Pendemo gak jelas,2025-03-21T00:04:18Z,0,Buat apa demo dan nolak? Pendemo gak jelas,True
@gibsjackson5653,"Puan maharani sebagai perwakilan partai oposisi pun manggut manggut bae,<br>apa itu yg di bilang partai wong cilik 😂😂😂<br>giliran kadernya di tersangkakan ngakunya paling terzalimi",2025-03-21T00:02:03Z,0,"Puan maharani sebagai perwakilan partai oposisi pun manggut manggut bae,
apa itu yg di bilang partai wong cilik 😂😂😂
giliran kadernya di tersangkakan ngakunya paling terzalimi",True
@Bryantira68,bukannya lebih mengkhawatirkan DANANTARA ga sih dibanding RUU TNI ?,2025-03-20T23:58:18Z,0,bukannya lebih mengkhawatirkan DANANTARA ga sih dibanding RUU TNI ?,True
@BambangSudrajat-f3s,Semakin meyakinkan kan rakyat mulai utk hindari membayar pajak..pajak yg dibayar kan rakyat selain di korupsi ternyata jg digunakan utk membiayai mobilisasi pasukan utk menekan rakyat itu sendiri,2025-03-20T23:57:55Z,0,Semakin meyakinkan kan rakyat mulai utk hindari membayar pajak..pajak yg dibayar kan rakyat selain di korupsi ternyata jg digunakan utk membiayai mobilisasi pasukan utk menekan rakyat itu sendiri,True
@adrianusjemarut8482,"Yang memenangkan Prabowo adalah PARCOK, yang berkuasa TNI..... anjirrrrr 🦍🐈‍⬛🦍🐈‍⬛",2025-03-20T23:55:07Z,0,"Yang memenangkan Prabowo adalah PARCOK, yang berkuasa TNI..... anjirrrrr 🦍🐈‍⬛🦍🐈‍⬛",True
@Yay-e7v,HIDUP TNI 👍🏻👏🏼👏🏼👏🏼🇮🇩 INDONESIA CERAH.... HIDUP SEJAHTERA AMAN SENTOSA ❤,2025-03-20T23:46:30Z,0,HIDUP TNI 👍🏻👏🏼👏🏼👏🏼🇮🇩 INDONESIA CERAH.... HIDUP SEJAHTERA AMAN SENTOSA ❤,True
@wahjuadhichannel9616,"memang maksimum nya Presiden Prabowo di kemampuan tekan alias pukul, kalau otak mah rada2 gitu kali ya",2025-03-20T23:41:14Z,0,"memang maksimum nya Presiden Prabowo di kemampuan tekan alias pukul, kalau otak mah rada2 gitu kali ya",True
@rizkysoemanagara2494,Hidup TNI!!!,2025-03-20T23:40:46Z,0,Hidup TNI!!!,True
@zahra-lw2ps,Pak prabowo memang the best dah,2025-03-20T23:38:27Z,2,Pak prabowo memang the best dah,True
@citrarindani,"Lalu mas rocky,DPR itu mewakili rakyat sebelah mana y?? Klo smua fraksi sdh menyrtujui ruu itu..duh🤔",2025-03-20T23:34:24Z,0,"Lalu mas rocky,DPR itu mewakili rakyat sebelah mana y?? Klo smua fraksi sdh menyrtujui ruu itu..duh🤔",True
@rahmatanwar3776,"Kan ini kacau,  terjadi lagii untuk anak yang lahir tahun 1990",2025-03-20T23:34:08Z,0,"Kan ini kacau,  terjadi lagii untuk anak yang lahir tahun 1990",True
@Liliksuwarti-o4p,"Innalilahi wainnailaihi rojiun,",2025-03-20T23:33:14Z,0,"Innalilahi wainnailaihi rojiun,",True
@Arie118-16m,Tabuh gendang peraaaang.....rakyat yg pling menderita.....pemerintah useless.<br><br><br>Darm,2025-03-20T23:32:12Z,0,"Tabuh gendang peraaaang.....rakyat yg pling menderita.....pemerintah useless.


Darm",True
@bossman5556,"Waduh, indonesia gelap",2025-03-20T23:30:39Z,0,"Waduh, indonesia gelap",True
@afriantahmad,Menuju Indonesia cemas 2025 / 2030 😢😢😢,2025-03-20T23:29:10Z,0,Menuju Indonesia cemas 2025 / 2030 😢😢😢,True
@manrabbuka_666,"apapun masalah pejabat di Konoha, solusinya adalah  🗣kau yg gelap 🗣kampungan 🗣ndasmu 🗣hidup mulyoNo 3x 🗣YNTKTS 🗣sudah tapi belum 🗣kabur Aja jgn balik lagi 🤔???",2025-03-20T23:27:57Z,0,"apapun masalah pejabat di Konoha, solusinya adalah  🗣kau yg gelap 🗣kampungan 🗣ndasmu 🗣hidup mulyoNo 3x 🗣YNTKTS 🗣sudah tapi belum 🗣kabur Aja jgn balik lagi 🤔???",True
@faiz-bd4ho,Tinggal nunggu aja ini DPR di duduki lagi....ini kyk bom waktu,2025-03-20T23:21:47Z,0,Tinggal nunggu aja ini DPR di duduki lagi....ini kyk bom waktu,True
@milanello036_,Makanya 1 1nya pemilu yg akan datang mending golput udah engga ada yg bisa dipercaya,2025-03-20T23:16:25Z,0,Makanya 1 1nya pemilu yg akan datang mending golput udah engga ada yg bisa dipercaya,True
@jasminewest23,BUBARIN AJA DPR,2025-03-20T23:14:18Z,0,BUBARIN AJA DPR,True
@jojo-kong,Buat yg milih prabowo Makan tuh.,2025-03-20T23:14:13Z,0,Buat yg milih prabowo Makan tuh.,True
@TeguhHartono-id2qz,prilaku pimpinan TNI yg bikin adem rakyat bisa ngak sih?,2025-03-20T23:13:36Z,0,prilaku pimpinan TNI yg bikin adem rakyat bisa ngak sih?,True
@yurniati-1679,"alhamdulillahirabbil&#39;alamiin ,disahkan UU TNI itu,  mengingat manfaatnya , untuk rakyat",2025-03-20T23:12:55Z,0,"alhamdulillahirabbil'alamiin ,disahkan UU TNI itu,  mengingat manfaatnya , untuk rakyat",True
@atitri64handayani63,Kl pejabat yang bilang semua pantas giliran rakyat yang bilang semua dipertimbangkan.......gara2  mulyono .......yangbtidak tahu malu semua ternaknya.....,2025-03-20T23:10:26Z,0,Kl pejabat yang bilang semua pantas giliran rakyat yang bilang semua dipertimbangkan.......gara2  mulyono .......yangbtidak tahu malu semua ternaknya.....,True
@budisatriyo7296,1$=Rp 20.000 militer bisa apa? Wowo lari lagi ke yord,2025-03-20T23:03:26Z,0,1$=Rp 20.000 militer bisa apa? Wowo lari lagi ke yord,True
@hehehe7626,"Gapapa, yg penting Prabowo gemoy 🥰🥰",2025-03-20T22:59:54Z,0,"Gapapa, yg penting Prabowo gemoy 🥰🥰",True
@MukminMuallaf,PENGUASA WISSSS DABLEGGGGG...SDH MERASA MEMILIKI INDONESIA...SEMAU GUE..😡😡,2025-03-20T22:56:24Z,0,PENGUASA WISSSS DABLEGGGGG...SDH MERASA MEMILIKI INDONESIA...SEMAU GUE..😡😡,True
@DidiRisdianto,"Seret,Gelandang penghianat rakyat",2025-03-20T22:55:40Z,0,"Seret,Gelandang penghianat rakyat",True
@heriwin8630,Yang diwakili DPR itu siapa??!? <br>Aneh Rakyat sudah menolak RUU seharusnya penolakan itu yg diwakili  kok malah disahkan,2025-03-20T22:53:39Z,0,"Yang diwakili DPR itu siapa??!? 
Aneh Rakyat sudah menolak RUU seharusnya penolakan itu yg diwakili  kok malah disahkan",True
@sayyidahayda76,Pemerintah sedang main petak umpet dg rakyat,2025-03-20T22:52:09Z,0,Pemerintah sedang main petak umpet dg rakyat,True
@murtimurtiah6016,"Sy rakyat biasa kok malah mendukung RUU TNI.... Demi kebaikan bangsa &amp; negara.... Selama di pegang sipil...korup merajalela...rakyat kecil gk diperhatikan,elit politik hanya berlomba lomba mengejar jabatan...sementara rakyat kecil jd korban...",2025-03-20T22:48:39Z,0,"Sy rakyat biasa kok malah mendukung RUU TNI.... Demi kebaikan bangsa & negara.... Selama di pegang sipil...korup merajalela...rakyat kecil gk diperhatikan,elit politik hanya berlomba lomba mengejar jabatan...sementara rakyat kecil jd korban...",True
@bekasijaya5899,Belum apa apa sudah  menolak gemana si Otak nya  kira kira apa otaknya sudah soak,2025-03-20T22:46:07Z,0,Belum apa apa sudah  menolak gemana si Otak nya  kira kira apa otaknya sudah soak,True
@mrachmat7644,"Di dalam gedung, pimpinan DPR memutuskan pengesyahan RUU TNI pada hari Kamis 20 Maret 2025 sementara di luar gedung masyarakat menolaknya. Kenapa kok bisa terjadi seperti itu ya dan apa sih yang sedang terjadi di negeri ini?",2025-03-20T22:44:18Z,0,"Di dalam gedung, pimpinan DPR memutuskan pengesyahan RUU TNI pada hari Kamis 20 Maret 2025 sementara di luar gedung masyarakat menolaknya. Kenapa kok bisa terjadi seperti itu ya dan apa sih yang sedang terjadi di negeri ini?",True
@user-fb7gs5vh1r,Bung RG koq biasa biasa aja sih nih..,2025-03-20T22:40:00Z,0,Bung RG koq biasa biasa aja sih nih..,True
@rumkhoirum684,rezim gk jauh beda sama rezim mulyono pik2 blm selesai masalah udh di alihkan isu ke uu tni penolakan dimana2 dikejutkan lg dg isu prampasan motor nungak 2thn,2025-03-20T22:37:22Z,0,rezim gk jauh beda sama rezim mulyono pik2 blm selesai masalah udh di alihkan isu ke uu tni penolakan dimana2 dikejutkan lg dg isu prampasan motor nungak 2thn,True
@zeinbastian,pada baca naskah akademiknya ga sih kak soal ruu tni? ada ga kemungkinan kalo ini cuman pengalihan isu untuk RUU Perampasan Aset yang ditolak mentah2 sama legislatif ...<br>ayolahh jangan gampang2 bgt distir dong INDONESIA,2025-03-20T22:25:44Z,1,"pada baca naskah akademiknya ga sih kak soal ruu tni? ada ga kemungkinan kalo ini cuman pengalihan isu untuk RUU Perampasan Aset yang ditolak mentah2 sama legislatif ...
ayolahh jangan gampang2 bgt distir dong INDONESIA",True
@FarizAjah-l5h,....jika dipimpin golongan disiplin tinggi ...semoga korupsi jauh berkurang atau bahkan bisa tidak ada korupsi... kenyataan yang ada saat ini dipeang sipil banyak korupsi di semua lini..,2025-03-20T22:21:54Z,0,....jika dipimpin golongan disiplin tinggi ...semoga korupsi jauh berkurang atau bahkan bisa tidak ada korupsi... kenyataan yang ada saat ini dipeang sipil banyak korupsi di semua lini..,True
@fpv---6873,"keknya indonesia pengen perang ama israel nih ampe gercep bet RUU TNI Disah kan, apalagi Israel mulai ngancurin Palestina lagi dan mengkhianati",2025-03-20T22:21:46Z,0,"keknya indonesia pengen perang ama israel nih ampe gercep bet RUU TNI Disah kan, apalagi Israel mulai ngancurin Palestina lagi dan mengkhianati",True
@Elisa-t4q,"So what. Kalau pemerintah,DPR, partai Semua setuju. Mengkhawatirkan. Bazar pasar murah Di berbagai daerah Di pilau jawa yg secara nyata menunjukkan Daya beli rakyat Turun sehingga emak emak rela berhimpitan demi pasar murah. Real yg diperlihatkan rakyat bahwa jlh org miskin Dan rental miskin nambah yg Terus diba tah menteri menteri DLM kabinet Dan president. Pembungkaman tokoh kritis Dan pers kritis sdh dimulai?",2025-03-20T22:20:44Z,0,"So what. Kalau pemerintah,DPR, partai Semua setuju. Mengkhawatirkan. Bazar pasar murah Di berbagai daerah Di pilau jawa yg secara nyata menunjukkan Daya beli rakyat Turun sehingga emak emak rela berhimpitan demi pasar murah. Real yg diperlihatkan rakyat bahwa jlh org miskin Dan rental miskin nambah yg Terus diba tah menteri menteri DLM kabinet Dan president. Pembungkaman tokoh kritis Dan pers kritis sdh dimulai?",True
@erifirnalis1347,Pemangku jabatan dinegeri ini sudah mati hati nuraninya .......,2025-03-20T22:12:02Z,0,Pemangku jabatan dinegeri ini sudah mati hati nuraninya .......,True
@gusrendy9071,Bahaya dwi fungsi ABRI kembali lagi... Hancur negaraku,2025-03-20T22:10:19Z,0,Bahaya dwi fungsi ABRI kembali lagi... Hancur negaraku,True
@dyah22310,"UU nya tentang usia pensiun juga sedih nglihatnya,sama sama prajurit sama sama mengabdi,usia pensiun dipilih pilih,mbok disamakan sj,entah tamtama bintara pama,pamen,yg bintang tujuh bintang kejora,kesannya gmn hayo",2025-03-20T22:06:23Z,0,"UU nya tentang usia pensiun juga sedih nglihatnya,sama sama prajurit sama sama mengabdi,usia pensiun dipilih pilih,mbok disamakan sj,entah tamtama bintara pama,pamen,yg bintang tujuh bintang kejora,kesannya gmn hayo",True
@danielsahdatillah705,otw otoriter nich,2025-03-20T22:06:15Z,0,otw otoriter nich,True
@kikifirmansyah7156,PRABOWO PENGHIANAT RAKYAT,2025-03-20T22:05:11Z,0,PRABOWO PENGHIANAT RAKYAT,True
@breakingnewstv-sh4mb,Jangn biarkan rezim otoriter kembali berkuasa....sangt berbahaya ...,2025-03-20T22:05:04Z,0,Jangn biarkan rezim otoriter kembali berkuasa....sangt berbahaya ...,True
@iblesbosuok,"<b>Dulu sewaktu perumusan &amp; pematangan UU no 22/2009 banyak perguruan tinggi baik negeri maupun swasta ikut dilibatkan. Tdk cuma jurusan hukum, jurusan2 lain juga mengadakan pengujian RUU tsb. Publikasinya pun bagus.</b><br><b>Sekarang, makin ke sini penyelenggara negara makin menjauhkan rakyat dr perumusan &amp; pematangan UU yg akan diberlakukan. Padahal rakyatlah sumber kedaulatan tertinggi di negara ini. Apakah hendak jadi diktator?</b>",2025-03-20T22:00:50Z,0,"*Dulu sewaktu perumusan & pematangan UU no 22/2009 banyak perguruan tinggi baik negeri maupun swasta ikut dilibatkan. Tdk cuma jurusan hukum, jurusan2 lain juga mengadakan pengujian RUU tsb. Publikasinya pun bagus.*
*Sekarang, makin ke sini penyelenggara negara makin menjauhkan rakyat dr perumusan & pematangan UU yg akan diberlakukan. Padahal rakyatlah sumber kedaulatan tertinggi di negara ini. Apakah hendak jadi diktator?*",True
@ArdiSinta-j9y,Aktifis munafik,2025-03-20T22:00:18Z,0,Aktifis munafik,True
@cybermotorsports,AMBURADUL,2025-03-20T21:57:43Z,0,AMBURADUL,True
@masarif-ts4rv,Lawan.,2025-03-20T21:57:40Z,0,Lawan.,True
@goodjob797,Yang salah yang milih<br>Omon omon,2025-03-20T21:54:22Z,0,"Yang salah yang milih
Omon omon",True
@JuliantoEkasaputra,"DPR harus di bubarkan bener kata gusdur.persetan partai banteng yang suka ngacak ngacak negara suka bikin chaos,.",2025-03-20T21:52:53Z,0,"DPR harus di bubarkan bener kata gusdur.persetan partai banteng yang suka ngacak ngacak negara suka bikin chaos,.",True
@RUMahPUblikasiTim,"Ini salah 1 cara prabowo untuk memperkuat kaki tangannya, dikarenakan beliau sedang berperang malawan korupsi yg dimana aktor nya adalah presiden sebelumnya dan para ternak2nya serta oligarki",2025-03-20T21:50:26Z,0,"Ini salah 1 cara prabowo untuk memperkuat kaki tangannya, dikarenakan beliau sedang berperang malawan korupsi yg dimana aktor nya adalah presiden sebelumnya dan para ternak2nya serta oligarki",True
@ridomahesano3628,Negara ini milik siapa sebenarnya!,2025-03-20T21:50:22Z,0,Negara ini milik siapa sebenarnya!,True
@YentiBkl-h5m,"suara rkyat saat ini  di abaikan,,nya,, apkah  pmilu nnt suara rkyat msih di abaikn  ny jg,,,",2025-03-20T21:49:48Z,0,"suara rkyat saat ini  di abaikan,,nya,, apkah  pmilu nnt suara rkyat msih di abaikn  ny jg,,,",True
@KipasAngin-e2c,"Salahnya polisi terlalu mendominasi,,cicil cociety kita di manipulasi,,UU TNI bagus juga bisa meredam penyalah gunaan kewenangan polisi ke masyarakat,",2025-03-20T21:47:43Z,0,"Salahnya polisi terlalu mendominasi,,cicil cociety kita di manipulasi,,UU TNI bagus juga bisa meredam penyalah gunaan kewenangan polisi ke masyarakat,",True
@mybrownsky,"open donasi aja buat DPR, butuh duit banget kali mereka sampe2 jual otak, bener2 ga ada akal nya sampe gblok parah gatau arti nama DPR itu sendiri. dan ga usah terlalu optimis bung ke pak prabowo, optimisme bung rocky kalah dengan realitas yg ada.",2025-03-20T21:44:34Z,0,"open donasi aja buat DPR, butuh duit banget kali mereka sampe2 jual otak, bener2 ga ada akal nya sampe gblok parah gatau arti nama DPR itu sendiri. dan ga usah terlalu optimis bung ke pak prabowo, optimisme bung rocky kalah dengan realitas yg ada.",True
@leebyung-y3q,Bubarkan DPR,2025-03-20T21:43:00Z,0,Bubarkan DPR,True
@unangdkusmana9062,"Lengkap sudah penderitaan rakyat  diberbagai lini ada partai coklat, partai hijau, partai perampasan aset😂😂",2025-03-20T21:39:40Z,0,"Lengkap sudah penderitaan rakyat  diberbagai lini ada partai coklat, partai hijau, partai perampasan aset😂😂",True
@penciptarealitas,"Lagian demoin UU TNI yang di rugikan dari kalian apa dari UU TNI, demoin tuh UU perampasan Aset koruptor yang jelas jelas merugikan rakyat kalian malah ogah2n untuk demoin ini gak ada tuh yang sampai malam untuk demoin UU perampasan Aset koruptor, jangan mau di tunggangi kepentingan politik untuk demo yang menurut kita gak urgent dan apa yang dirugikan dari RUU TNI? Gak ada...hanya orang orang yang terganggu kepentingannya saja yang alergi pada RUU TNI. Alibinya takut orde baru jilid 2 lah, emang setelah orde baru negara baik baik saja? Tidak...yang ada mafia tumbuh subur, premanisme merajalela dan banyak lagi kebobrokan lainnya. Ingat yang takut dan alergi orde baru itu hanyalah orang orang lawan politik saja di masa itu, rakyat sama sekali tidak",2025-03-20T21:38:04Z,0,"Lagian demoin UU TNI yang di rugikan dari kalian apa dari UU TNI, demoin tuh UU perampasan Aset koruptor yang jelas jelas merugikan rakyat kalian malah ogah2n untuk demoin ini gak ada tuh yang sampai malam untuk demoin UU perampasan Aset koruptor, jangan mau di tunggangi kepentingan politik untuk demo yang menurut kita gak urgent dan apa yang dirugikan dari RUU TNI? Gak ada...hanya orang orang yang terganggu kepentingannya saja yang alergi pada RUU TNI. Alibinya takut orde baru jilid 2 lah, emang setelah orde baru negara baik baik saja? Tidak...yang ada mafia tumbuh subur, premanisme merajalela dan banyak lagi kebobrokan lainnya. Ingat yang takut dan alergi orde baru itu hanyalah orang orang lawan politik saja di masa itu, rakyat sama sekali tidak",True
