Username,Komentar,Timestamp,Likes,Original Text,Public
@Yunusaja-p5n,Yng mengusulkan dari parte mana bos awalya,2025-03-22T12:57:35Z,0,Yng mengusulkan dari parte mana bos awalya,True
@afrizalk4580,"Mantaaap tempo jangan takut walau d kirim kepala, babi, pengecut mereka yg mengirim itu",2025-03-22T12:57:05Z,0,"Mantaaap tempo jangan takut walau d kirim kepala, babi, pengecut mereka yg mengirim itu",True
@lidyaastrid5791,"Jadi kita masyarakat sipil, harus melakukan apa? Dgn pengesahan revisi UU ini?",2025-03-22T12:56:35Z,0,"Jadi kita masyarakat sipil, harus melakukan apa? Dgn pengesahan revisi UU ini?",True
@almajidsetiawan6036,semangat,2025-03-22T12:55:43Z,0,semangat,True
@PiyeDul,🇲🇨RUU TNI yg banyak ditentang malah disahkan..!  Kalao DPR dan Pemerintah tidak mau mengesahkan UU Perampasan aset bagi Koruptor maka tunggu sampai kiamat Indonesia kaga&#39; bakal maju &amp; rakyat nya tetap miskin hidup melarat seumur umur.. PERCAYALAH ☝️,2025-03-22T12:55:31Z,0,🇲🇨RUU TNI yg banyak ditentang malah disahkan..!  Kalao DPR dan Pemerintah tidak mau mengesahkan UU Perampasan aset bagi Koruptor maka tunggu sampai kiamat Indonesia kaga' bakal maju & rakyat nya tetap miskin hidup melarat seumur umur.. PERCAYALAH ☝️,True
@LucifersL0v3r,jurnalis tempo jauh lebih KSATRIA meski tidak berseragam dan tanpa senjata,2025-03-22T12:55:09Z,0,jurnalis tempo jauh lebih KSATRIA meski tidak berseragam dan tanpa senjata,True
@aliyaputrifatimah4611,"TNI adalah tulang punggung NKRI, pagar negara, garda terdepan bangsa , dan garda terahir hidup dan mati nya bangsa Indonesia. Harus di dukung utk kepentingan NKRI bangsa dan rakyat Indonesia.",2025-03-22T12:54:59Z,1,"TNI adalah tulang punggung NKRI, pagar negara, garda terdepan bangsa , dan garda terahir hidup dan mati nya bangsa Indonesia. Harus di dukung utk kepentingan NKRI bangsa dan rakyat Indonesia.",True
@gilang246,"Kita lawan kelompok yg mengirim kepala babi ke Cica, eh malah si hasan nasbi agak kurang sehat ucapannya.... 🤦‍♂️🤦‍♂️",2025-03-22T12:54:42Z,0,"Kita lawan kelompok yg mengirim kepala babi ke Cica, eh malah si hasan nasbi agak kurang sehat ucapannya.... 🤦‍♂️🤦‍♂️",True
@fariedbadjeber8097,Tempo joss,2025-03-22T12:54:40Z,0,Tempo joss,True
@wayansupadma6315,"Kapan indonesia menjadi negara demokrasi yg maju, jika  wakil rakyat tidak pernah mendengar aspirasi rakyat😢",2025-03-22T12:53:47Z,0,"Kapan indonesia menjadi negara demokrasi yg maju, jika  wakil rakyat tidak pernah mendengar aspirasi rakyat😢",True
@Amsal-hl4jw,Saya lebih percaya apa kata Prof. Mahfud MD daripada  elu pade😂😂,2025-03-22T12:53:05Z,0,Saya lebih percaya apa kata Prof. Mahfud MD daripada  elu pade😂😂,True
@Yunusaja-p5n,Undang undang TNI udah di bahas dari presiden lama,2025-03-22T12:52:16Z,0,Undang undang TNI udah di bahas dari presiden lama,True
@nkri8935,TNI sudah jadi wartawan buzzer 100 M pengalihan isu2 😂😂😂😂,2025-03-22T12:52:13Z,0,TNI sudah jadi wartawan buzzer 100 M pengalihan isu2 😂😂😂😂,True
@anandya_kirana,Meski mendapat teror tempo terus suarakan kebenaran 💪💪,2025-03-22T12:51:55Z,0,Meski mendapat teror tempo terus suarakan kebenaran 💪💪,True
@mercy_betu1656,Tempo terbaikkk💓,2025-03-22T12:51:49Z,0,Tempo terbaikkk💓,True
@sunarjitayu9512,"Tetap semangat bocor alus ......maju terus, berikan terus masyarakat pencerahan .",2025-03-22T12:50:30Z,0,"Tetap semangat bocor alus ......maju terus, berikan terus masyarakat pencerahan .",True
@Diskotelors,bersama TEMPO sejak 80an 💥💥💥,2025-03-22T12:50:21Z,2,bersama TEMPO sejak 80an 💥💥💥,True
@aliyaputrifatimah4611,"Kami rakyat Indonesia yg sehat jasmani dan rohani, bahwa UU TNI di NKRI Sangat di butuhkan, Krn sipil lemah dan mudah di interfensi asing dan aseng serta korupsi ugal-ugalan luar biasa.",2025-03-22T12:49:48Z,1,"Kami rakyat Indonesia yg sehat jasmani dan rohani, bahwa UU TNI di NKRI Sangat di butuhkan, Krn sipil lemah dan mudah di interfensi asing dan aseng serta korupsi ugal-ugalan luar biasa.",True
@peterhoki6948,Dukungan untuk tempo bocor alus lanjutken,2025-03-22T12:49:40Z,0,Dukungan untuk tempo bocor alus lanjutken,True
@MichaelRiver-g5t,Tetap semangat menjadi wartawan yang paling depan menyuarakan kebenaran,2025-03-22T12:49:31Z,0,Tetap semangat menjadi wartawan yang paling depan menyuarakan kebenaran,True
@bayuliem9925,Antek media asing ... SOROS,2025-03-22T12:49:30Z,0,Antek media asing ... SOROS,True
@putramarapi7328,Setia mendukung tempo buat bangsa ini tetap sejalan yg benar dgn informasi buat rakyat kemena arah negara ini akan berlangsung... Rakyatlah nanti akan menentukan,2025-03-22T12:48:53Z,0,Setia mendukung tempo buat bangsa ini tetap sejalan yg benar dgn informasi buat rakyat kemena arah negara ini akan berlangsung... Rakyatlah nanti akan menentukan,True
@MujaisFara,Tetap konsisten mengawal demokrasi💪,2025-03-22T12:48:42Z,0,Tetap konsisten mengawal demokrasi💪,True
@episong5487,"trimkasih tempo...rakyat Indonesia  berharap, berani bicara kebenaran.",2025-03-22T12:48:15Z,0,"trimkasih tempo...rakyat Indonesia  berharap, berani bicara kebenaran.",True
@IzzaNurbaladinMuhammad-w3i,"DENGAN KONDISI DAN SITUASI BANGSA SEKARANG DAN TEROR YG DILAKUKAN PENGUASA, SEMAKIN SEMANGAT BUAT LANGGANAN TEMPO",2025-03-22T12:47:30Z,0,"DENGAN KONDISI DAN SITUASI BANGSA SEKARANG DAN TEROR YG DILAKUKAN PENGUASA, SEMAKIN SEMANGAT BUAT LANGGANAN TEMPO",True
@agustinarita1390,Tempo terbaik,2025-03-22T12:47:11Z,0,Tempo terbaik,True
@moriaqueno7568,Rakyat bersama tempo,2025-03-22T12:46:44Z,0,Rakyat bersama tempo,True
@trinandinitru7127,semoga cica tetep semangat dan ga gentar yaa❤,2025-03-22T12:46:35Z,0,semoga cica tetep semangat dan ga gentar yaa❤,True
@pandhusurya4289,SEMANGAT.....!!!!,2025-03-22T12:45:51Z,0,SEMANGAT.....!!!!,True
@happyputrapratama423,"Semangat terus untuk TEMPO bocor Alus,saya yakin tim redaksi TEMPO,sudah kebal dengan teror2...terus memberikan informasi kebenaran untuk masyarakat..terimakasih😊",2025-03-22T12:44:49Z,0,"Semangat terus untuk TEMPO bocor Alus,saya yakin tim redaksi TEMPO,sudah kebal dengan teror2...terus memberikan informasi kebenaran untuk masyarakat..terimakasih😊",True
@muhsutrimansyah4502,"Maju trus bocor alus, sukses slalu 🎉🎉🎉",2025-03-22T12:44:08Z,0,"Maju trus bocor alus, sukses slalu 🎉🎉🎉",True
@PostinusGuloOSC,"Terima kasih Bro Stefanus Pramono, Sis Fransisca Christy Rosana dan Bro Hussein Abri. Semoga Bocor Alus Politik tetap mengudara, tetap eksis memberitakan informasi yang perlu diketahui oleh masyarakat luas....<br><br>Salam dari Roma, Italia",2025-03-22T12:43:53Z,219,"Terima kasih Bro Stefanus Pramono, Sis Fransisca Christy Rosana dan Bro Hussein Abri. Semoga Bocor Alus Politik tetap mengudara, tetap eksis memberitakan informasi yang perlu diketahui oleh masyarakat luas....

Salam dari Roma, Italia",True
@sandimirasa538,Gimana kalau tni tidak sampai bintang 4 tapi sampai bintang 7 supaya karier tni tidak macet,2025-03-22T12:43:48Z,0,Gimana kalau tni tidak sampai bintang 4 tapi sampai bintang 7 supaya karier tni tidak macet,True
@ohyescinema9424,"Iya sih banyak anggota yg jd bekinngan pengusaha, tiap bulan harus bayar.",2025-03-22T12:43:48Z,0,"Iya sih banyak anggota yg jd bekinngan pengusaha, tiap bulan harus bayar.",True
@Fauzi_nontonbola,Media Provokatif antek Asing! Dwi Fungsi TNI isu gagal membuat Indonesia Chaos!,2025-03-22T12:43:20Z,0,Media Provokatif antek Asing! Dwi Fungsi TNI isu gagal membuat Indonesia Chaos!,True
@ihsanpanjisantiko8402,Tempo kerennnn,2025-03-22T12:43:04Z,0,Tempo kerennnn,True
@deaerinna6345,Semangat Tempooo ❤,2025-03-22T12:42:45Z,0,Semangat Tempooo ❤,True
@ismailumar684,Waspada...tim MAWAR  pasti mulai  menculik lagi....,2025-03-22T12:42:18Z,0,Waspada...tim MAWAR  pasti mulai  menculik lagi....,True
@rastragaluh3881,PERADILAN UMUM BAGI SELURUH WARGA MASYARAKAT INDONESIA,2025-03-22T12:41:16Z,0,PERADILAN UMUM BAGI SELURUH WARGA MASYARAKAT INDONESIA,True
@talkhissunawa2804,"Bocor alus,  adalah pejuang keadilan",2025-03-22T12:40:18Z,0,"Bocor alus,  adalah pejuang keadilan",True
@noxkzqnoy8888,Semangat TEMPO,2025-03-22T12:40:17Z,0,Semangat TEMPO,True
@AsdfghAsdfgh-h5y,TNI sangat menakutkan kalau menjadi musuh masyarakat,2025-03-22T12:39:26Z,0,TNI sangat menakutkan kalau menjadi musuh masyarakat,True
@iwanhasanuddin,❤ Tempo. <br>Dukung &amp; semangat ya Tempo yg keren.,2025-03-22T12:38:48Z,0,"❤ Tempo. 
Dukung & semangat ya Tempo yg keren.",True
@GeorgiusListens-vy8vm,Cicha. SMANGAT❤,2025-03-22T12:38:26Z,0,Cicha. SMANGAT❤,True
@Baperan.baperan,"Kami sebagai rakyat,support penuh bocor Alus dan tempo. Tolong perjuangan konstitusi jngan sampai kendorr..🔥💪",2025-03-22T12:37:48Z,0,"Kami sebagai rakyat,support penuh bocor Alus dan tempo. Tolong perjuangan konstitusi jngan sampai kendorr..🔥💪",True
@novaaditama5247,"Rakyat bersama tempo, yok kritik trs isu panas ditengah2 masyarakat, p ngiriman kepala babi hanya pengalihan isu team tempo jgn gentar tetap semngat suarakan kebenaran❤ ❤",2025-03-22T12:37:34Z,0,"Rakyat bersama tempo, yok kritik trs isu panas ditengah2 masyarakat, p ngiriman kepala babi hanya pengalihan isu team tempo jgn gentar tetap semngat suarakan kebenaran❤ ❤",True
@tiosetiawan1595,Rakyat cerdas bersama Tempo...🎉,2025-03-22T12:37:10Z,0,Rakyat cerdas bersama Tempo...🎉,True
@rizalmangatta4367,Ternyata pelakunya mulyono?,2025-03-22T12:37:06Z,0,Ternyata pelakunya mulyono?,True
@hettynurhayati5588,Rusak sudah sistem di NKRI....UU direvisi hanya utk  melegalkan praktek praktek illegal mnrt UU sblmnya. Modus kptsn MK no 90 dipakai scr meluas.,2025-03-22T12:36:56Z,0,Rusak sudah sistem di NKRI....UU direvisi hanya utk  melegalkan praktek praktek illegal mnrt UU sblmnya. Modus kptsn MK no 90 dipakai scr meluas.,True
@ryanaritonang,Oke gas oke gas,2025-03-22T12:34:28Z,0,Oke gas oke gas,True
@andreassiregar4820,hidup George Soros!,2025-03-22T12:34:26Z,0,hidup George Soros!,True
@shelamandrasari3059,hati hati dan semangat kk cica❤,2025-03-22T12:34:02Z,0,hati hati dan semangat kk cica❤,True
@KirunDeso,Indonesia jadi negara ambisi kuasa koropsi sekarang dikepemempinan Prabowo ngaur,2025-03-22T12:33:50Z,0,Indonesia jadi negara ambisi kuasa koropsi sekarang dikepemempinan Prabowo ngaur,True
@alieassegaf,Pantesan dikirimin kepala babi sama bangkai tikus yang dipotong kepalanya,2025-03-22T12:33:17Z,0,Pantesan dikirimin kepala babi sama bangkai tikus yang dipotong kepalanya,True
@LuhurSejati-bq8df,"Jika TNI Multi Fungsi, Prabowo menyakiti Rakyat, tidak sesuai omongan nya dan janji nya.",2025-03-22T12:33:16Z,0,"Jika TNI Multi Fungsi, Prabowo menyakiti Rakyat, tidak sesuai omongan nya dan janji nya.",True
@moch.heruriananto1119,Makanya ruwet klu dpr dari parpol....ancur negara ini undang2 ubah seenaknya dewe tanpa sosialisasi ke masyarakat dan akademisi,2025-03-22T12:32:56Z,1,Makanya ruwet klu dpr dari parpol....ancur negara ini undang2 ubah seenaknya dewe tanpa sosialisasi ke masyarakat dan akademisi,True
@temanggungkoifarms7004,"Tetap semangat jurnalis Tempo semuanya,kami rakyat Indonesia mendukung kalian. Jangan hiraukan Babi apalagi cuma kepalanya 👌👍",2025-03-22T12:32:50Z,0,"Tetap semangat jurnalis Tempo semuanya,kami rakyat Indonesia mendukung kalian. Jangan hiraukan Babi apalagi cuma kepalanya 👌👍",True
@BayuKokore,LENGSERKAN PRABOWO KARENA MENYAMAKAN POLISI DENGAN TNI.POLISI JABATAN DI MANA MANA KARENA POLISI ADALAH SIPIL SEDANG TNI BUKAN SIPIL.WONG ANGGOTA TNI LANGGAR LALULINTAS AJA GAK MAU DI TEGUR.POLISI ADA KASUS HUKUM SIDANGNYA DI PENGADILAN SIPIL SEDANG TNI GAK MAU DI SIDANG DI PENGADILAN SIPIL,2025-03-22T12:32:16Z,0,LENGSERKAN PRABOWO KARENA MENYAMAKAN POLISI DENGAN TNI.POLISI JABATAN DI MANA MANA KARENA POLISI ADALAH SIPIL SEDANG TNI BUKAN SIPIL.WONG ANGGOTA TNI LANGGAR LALULINTAS AJA GAK MAU DI TEGUR.POLISI ADA KASUS HUKUM SIDANGNYA DI PENGADILAN SIPIL SEDANG TNI GAK MAU DI SIDANG DI PENGADILAN SIPIL,True
@widjihindariwati4820,"Gasss pool tempo bocor alus , kami mendukungmu, presiden tuwek gak bisa kerja cuman omon2",2025-03-22T12:31:58Z,0,"Gasss pool tempo bocor alus , kami mendukungmu, presiden tuwek gak bisa kerja cuman omon2",True
@seribukeindahan,"Semangat tim BAP, masyarakat Indonesia mendukungmu",2025-03-22T12:31:32Z,0,"Semangat tim BAP, masyarakat Indonesia mendukungmu",True
@endosuanda2183,Kami mendukung Tempo untuk terus Maju...,2025-03-22T12:31:25Z,0,Kami mendukung Tempo untuk terus Maju...,True
@rudyantofrans7679,"Semoga tetap sehat dan jangan takut,",2025-03-22T12:30:54Z,0,"Semoga tetap sehat dan jangan takut,",True
@RizalRiri-lj6mn,Semangat🔥🔥🔥 terus TEMPO dkk.,2025-03-22T12:30:12Z,0,Semangat🔥🔥🔥 terus TEMPO dkk.,True
@Nofan88Nof,Ni cewek satu luar biasa mempunyai indera ke enam,2025-03-22T12:29:51Z,0,Ni cewek satu luar biasa mempunyai indera ke enam,True
@AsepThrasher-z7d,"Awass... Yg tertulis itu bisa dibaca dan diterangkan, tapi niat itu ada dalam hati dan apa saja bukan hanya itu dilakukan untuk mewujudkan. <br>Bisa diduga itu yg utama adalah langkah sistematis dapatkan 2029.  Siapapun pilihanmu nanti maka yang kemungkinan besar jadi adalah siapa yang menyusupkan orangnya untuk intervensi membuat arahan. <br>Yang kedua sayap bisnis oligarki yg bekerja sama semakin luas dalam perlindungan perintah khusus.",2025-03-22T12:29:22Z,0,"Awass... Yg tertulis itu bisa dibaca dan diterangkan, tapi niat itu ada dalam hati dan apa saja bukan hanya itu dilakukan untuk mewujudkan. 
Bisa diduga itu yg utama adalah langkah sistematis dapatkan 2029.  Siapapun pilihanmu nanti maka yang kemungkinan besar jadi adalah siapa yang menyusupkan orangnya untuk intervensi membuat arahan. 
Yang kedua sayap bisnis oligarki yg bekerja sama semakin luas dalam perlindungan perintah khusus.",True
@dewaseo,"media bayaran luar negeri bahaya, bisa seenaknya bikin berita pesanan pecah belah.",2025-03-22T12:29:11Z,0,"media bayaran luar negeri bahaya, bisa seenaknya bikin berita pesanan pecah belah.",True
@vha_va,Save cica 💪🏻 save tempo 💪🏻semangat tim tempo<br>Dukung tempo dg berlangganan,2025-03-22T12:28:34Z,0,"Save cica 💪🏻 save tempo 💪🏻semangat tim tempo
Dukung tempo dg berlangganan",True
@fikriikhsankoto5066,KAMI BERSAMA TEMPO!! HAJAR TERUS PEMERINTAH!!!,2025-03-22T12:28:07Z,0,KAMI BERSAMA TEMPO!! HAJAR TERUS PEMERINTAH!!!,True
@pendakingekes246,Semangat kak cica dan tempo,2025-03-22T12:28:02Z,0,Semangat kak cica dan tempo,True
@catatanautoimun,"Kak Cica, kita semua bersamamu. Buat yg kirim kepala babi dan tikus: Orang dewasa kalau punya masalah dibicarakan baik-baik layaknya orang berbudi pekerti. Ini malah ngumpet di belakang anonymity. Pengecut. Dan pasti ga ngerti anonymity apaan. Mana mungkin ngerti, pasti otaknya sebesar upil.",2025-03-22T12:26:53Z,0,"Kak Cica, kita semua bersamamu. Buat yg kirim kepala babi dan tikus: Orang dewasa kalau punya masalah dibicarakan baik-baik layaknya orang berbudi pekerti. Ini malah ngumpet di belakang anonymity. Pengecut. Dan pasti ga ngerti anonymity apaan. Mana mungkin ngerti, pasti otaknya sebesar upil.",True
@nanakusmana7610,Masyarakat sipil siapa mau bantu....dusta semua,2025-03-22T12:26:17Z,0,Masyarakat sipil siapa mau bantu....dusta semua,True
@anakagungketutjelantik8962,Tempo the best.,2025-03-22T12:26:07Z,0,Tempo the best.,True
@chansoolove.6129,Cuma Tempo media yang aku percaya saat ini,2025-03-22T12:26:01Z,0,Cuma Tempo media yang aku percaya saat ini,True
@biyamaulana,Apa yg mereka bicarakan lebih menarasikan kebencian dan menciptakan hoak hoak.,2025-03-22T12:25:55Z,0,Apa yg mereka bicarakan lebih menarasikan kebencian dan menciptakan hoak hoak.,True
@jihan6785,semoga tuhan selalu menjaga para wartawan jujur dan hebat ini!!!!,2025-03-22T12:25:29Z,0,semoga tuhan selalu menjaga para wartawan jujur dan hebat ini!!!!,True
@ryufade,Kami bersama tempo,2025-03-22T12:24:36Z,0,Kami bersama tempo,True
@SitiSiti-s6e,TNI nya denger 😂😂😂,2025-03-22T12:24:32Z,0,TNI nya denger 😂😂😂,True
@ZulkifliKamsia,Tempo ❤❤,2025-03-22T12:23:04Z,0,Tempo ❤❤,True
@ekoprihantoro882,Kembali ke orde baru adalah keinginan rakyat.semoga terjadi .amin ya Allah,2025-03-22T12:22:37Z,0,Kembali ke orde baru adalah keinginan rakyat.semoga terjadi .amin ya Allah,True
@ekoprihantoro882,Rakyat dukung TNI selamatkan negara dari sipil koruptor. Waspada provokasi dari media media bayaran asing karena negara sedang mengelola aset vital yang ingin dikuasai asing.,2025-03-22T12:21:59Z,0,Rakyat dukung TNI selamatkan negara dari sipil koruptor. Waspada provokasi dari media media bayaran asing karena negara sedang mengelola aset vital yang ingin dikuasai asing.,True
@hendywahyudi2524,"tempo mudah-mudahan tetap semangat ngawal indonesia, indonesiaku, indonesia kita bersama... ❤❤❤",2025-03-22T12:20:28Z,0,"tempo mudah-mudahan tetap semangat ngawal indonesia, indonesiaku, indonesia kita bersama... ❤❤❤",True
@remicin3510,semangat tempo💪🔥,2025-03-22T12:19:49Z,0,semangat tempo💪🔥,True
@kusumoadmojo4440,baru tau kalau aturan bisa di ubah2.<br>enak banget ya bisa gonta ganti aturan seenak jidatnya 😅😅😅,2025-03-22T12:19:48Z,0,"baru tau kalau aturan bisa di ubah2.
enak banget ya bisa gonta ganti aturan seenak jidatnya 😅😅😅",True
@mirrorrr,Tidak mudah menjadi jurnalis seperti kalian...salutt..tetap semangat dan tetap hati- hati..banyak yang mendoakan kalian...,2025-03-22T12:19:22Z,0,Tidak mudah menjadi jurnalis seperti kalian...salutt..tetap semangat dan tetap hati- hati..banyak yang mendoakan kalian...,True
@kalanirisad767,Padahal pembuatan ruu tni jamannya jokowi yg disalahkan tempo prabowo,2025-03-22T12:19:13Z,0,Padahal pembuatan ruu tni jamannya jokowi yg disalahkan tempo prabowo,True
@Shevikhsan,Kami bersama tempo,2025-03-22T12:19:05Z,0,Kami bersama tempo,True
@luxhomes7320,"Tentara tidak boleh berbisnis ini prakteknya spt apa? Tanah TNI saja dimana2 dikontrakan jadi tempat usaha. Ada yang di pake Mall, kios jualan, dsb. Di kopasus saja sekarang banyak yang jualan, zaman pa Harto justru ga ada. Lagi pula TNI berbisnis tidak pernah menambah keuangan anggota yang bukan jendral.",2025-03-22T12:18:57Z,0,"Tentara tidak boleh berbisnis ini prakteknya spt apa? Tanah TNI saja dimana2 dikontrakan jadi tempat usaha. Ada yang di pake Mall, kios jualan, dsb. Di kopasus saja sekarang banyak yang jualan, zaman pa Harto justru ga ada. Lagi pula TNI berbisnis tidak pernah menambah keuangan anggota yang bukan jendral.",True
@djara59cons81,Kita boleh begitu semangat untuk mengkritisi UU TNI yang sebenarnya yang menentukan adalah  komunikasi antara pimpinan saja.,2025-03-22T12:18:06Z,0,Kita boleh begitu semangat untuk mengkritisi UU TNI yang sebenarnya yang menentukan adalah  komunikasi antara pimpinan saja.,True
@Kuli702,😂😂😂,2025-03-22T12:17:29Z,0,😂😂😂,True
@mocenggg,✊🏻✊🏻✊🏻✊🏻,2025-03-22T12:17:26Z,0,✊🏻✊🏻✊🏻✊🏻,True
@AengSuheri-vd6xw,Hya di negara ini org bebas berbicara.. Klu di korut wah udah pada mampusss,2025-03-22T12:17:03Z,0,Hya di negara ini org bebas berbicara.. Klu di korut wah udah pada mampusss,True
@maryemesman2934,Trs semangat  mas mas dan mba   aku selalu  nonton,2025-03-22T12:16:56Z,0,Trs semangat  mas mas dan mba   aku selalu  nonton,True
@bardanm8735,Tuhan bersama tempo,2025-03-22T12:16:47Z,0,Tuhan bersama tempo,True
@suhardiwijaya5986,Harusnya di kembangkan kantor2  pengamanan negara di wilayah2 luar negara ini.,2025-03-22T12:16:16Z,0,Harusnya di kembangkan kantor2  pengamanan negara di wilayah2 luar negara ini.,True
@muhammadnaufalfalah,"<a href=""https://www.youtube.com/watch?v=z6nSQrYWJlY&amp;t=1460"">24:20</a> habis itu dateng 6 ekor tikus dengan kepala terpenggal 😱",2025-03-22T12:16:12Z,0,24:20 habis itu dateng 6 ekor tikus dengan kepala terpenggal 😱,True
@musrian3964,"Hal yg bodoh telah di pertontonkan, Blunder sang peneror.. <br>smkn di teror,justru akan semakin jelas keliatan kebusukan mereka.. <br>Maju trs TEMPO, rakyat sdh tdk bodoh lg..!!!",2025-03-22T12:15:16Z,2,"Hal yg bodoh telah di pertontonkan, Blunder sang peneror.. 
smkn di teror,justru akan semakin jelas keliatan kebusukan mereka.. 
Maju trs TEMPO, rakyat sdh tdk bodoh lg..!!!",True
@cahrantau2498,"Apa ini ya yg dimaksud media asing,kl iya untung yg mendukung media ini cuma 24%😂",2025-03-22T12:15:03Z,0,"Apa ini ya yg dimaksud media asing,kl iya untung yg mendukung media ini cuma 24%😂",True
@suhardiwijaya5986,"Orang2 sipil banyak yg punya konpetensi tinggi utk duduki jabatan penting di negara ini, kenapa tentara masuk di area sipil.",2025-03-22T12:14:35Z,0,"Orang2 sipil banyak yg punya konpetensi tinggi utk duduki jabatan penting di negara ini, kenapa tentara masuk di area sipil.",True
@hananabila8773,Kami bersama Tempo❤,2025-03-22T12:14:33Z,0,Kami bersama Tempo❤,True
@donioktaviano1471,Jawaban istana disuruh masak mba .. Jawabannya masa gitu.. 😂😂😂,2025-03-22T12:13:54Z,0,Jawaban istana disuruh masak mba .. Jawabannya masa gitu.. 😂😂😂,True
@BagusIda-f6t,Kalau ada kepala babi nysar lagi boleh tuh kirim ke Bali saja mau di buat sam sam pedas 😁,2025-03-22T12:13:39Z,0,Kalau ada kepala babi nysar lagi boleh tuh kirim ke Bali saja mau di buat sam sam pedas 😁,True
@alifriansah6687,Hidup Tempo 🔥,2025-03-22T12:13:32Z,0,Hidup Tempo 🔥,True
@dianashfi2402,Rakyat bersama Tempo. Semangat Tempo!💪,2025-03-22T12:13:10Z,0,Rakyat bersama Tempo. Semangat Tempo!💪,True
@gojekandriansyah9423,"semangat trus bang maju trus pantang mundur,jgn gentar rakyat bersama kalian",2025-03-22T12:12:44Z,0,"semangat trus bang maju trus pantang mundur,jgn gentar rakyat bersama kalian",True
@antonydagantamaheralhafiz7884,Ayo bicara😊,2025-03-22T12:12:39Z,0,Ayo bicara😊,True
@ekosusanto5,orde baru jilid 2 = krismon jilid 2,2025-03-22T12:11:01Z,0,orde baru jilid 2 = krismon jilid 2,True
@RusyantoTiar,Tempo tetap Semangat tetap Kritis bagi kemajuan bangsa,2025-03-22T12:10:41Z,0,Tempo tetap Semangat tetap Kritis bagi kemajuan bangsa,True
@antonydagantamaheralhafiz7884,Ayo bicara 😊,2025-03-22T12:10:24Z,0,Ayo bicara 😊,True
@nuruddin6308,"Semangat terus Bocor Alus dan Tempo, Tuhan bersama kita yang membawa kebenaran",2025-03-22T12:10:09Z,0,"Semangat terus Bocor Alus dan Tempo, Tuhan bersama kita yang membawa kebenaran",True
@hermandj0606,Semesta tidak akan mendukungmu tempo,2025-03-22T12:09:09Z,0,Semesta tidak akan mendukungmu tempo,True
@perkututrendibirdfarm9589,Hidup Tempo,2025-03-22T12:08:30Z,0,Hidup Tempo,True
@rawersiregar-fm4fn,Nanggung revisi uu TNI harus y buat TNI BISAH MENGGANTIKAN PERESIDEN DAN WAKIL PERESIDEN,2025-03-22T12:08:17Z,0,Nanggung revisi uu TNI harus y buat TNI BISAH MENGGANTIKAN PERESIDEN DAN WAKIL PERESIDEN,True
@rudynugroho7314,"itu yang bersin siapa ya?,,,di menit 24.35",2025-03-22T12:07:56Z,0,"itu yang bersin siapa ya?,,,di menit 24.35",True
@feimaryadi4664,Bukan rahasia lg jika pemain2 tambang jg diisi oleh jendral dan mantan2 jendral,2025-03-22T12:07:48Z,0,Bukan rahasia lg jika pemain2 tambang jg diisi oleh jendral dan mantan2 jendral,True
@armandochristian4241,Sptinya yg oke gas tetap merasa gk gelap tuh.....apa jaringannya beda yaa....🤔😁,2025-03-22T12:07:22Z,0,Sptinya yg oke gas tetap merasa gk gelap tuh.....apa jaringannya beda yaa....🤔😁,True
@AliahAhmad-o1e,"Bagaimana gak marah, revisi UU TNI yg gak penting bagi rkayat di kebut, sedangkan UU agar rakyat sejahtera dan berkeadilaan tidak digubris,UU  koruptor  hukuman mati dan permapasan aset gak ada, UU cipta kerja yg mensejahterakan rakyat gak disentuh, apalgi yg UU yg benar2 berkeadilan, ini UU untuk para pejabat TNI yg sudah kaya raya dikebut sampai nurunin kopasus buat kawal, anjaaaay😮",2025-03-22T12:07:19Z,0,"Bagaimana gak marah, revisi UU TNI yg gak penting bagi rkayat di kebut, sedangkan UU agar rakyat sejahtera dan berkeadilaan tidak digubris,UU  koruptor  hukuman mati dan permapasan aset gak ada, UU cipta kerja yg mensejahterakan rakyat gak disentuh, apalgi yg UU yg benar2 berkeadilan, ini UU untuk para pejabat TNI yg sudah kaya raya dikebut sampai nurunin kopasus buat kawal, anjaaaay😮",True
@ihwangoblog8372,tempo mmang 👍👍,2025-03-22T12:05:38Z,0,tempo mmang 👍👍,True
@udinkaerudin1547,Bener apa kata Prof Salim Said....bila tni banyak mengurusi sipil tdk menutup kemungkinan asing mudah menyerang Indonesia,2025-03-22T12:04:58Z,0,Bener apa kata Prof Salim Said....bila tni banyak mengurusi sipil tdk menutup kemungkinan asing mudah menyerang Indonesia,True
@RadiPhantom18,sabung ayam itu bisnis bukan ya,2025-03-22T12:04:26Z,0,sabung ayam itu bisnis bukan ya,True
@annaprana641,Tempo gak ada matinya majuterus 🔥,2025-03-22T12:03:46Z,0,Tempo gak ada matinya majuterus 🔥,True
@Iqbal-wm8pg,Bocor halus maju trus...❤❤❤,2025-03-22T12:03:45Z,0,Bocor halus maju trus...❤❤❤,True
@abigailsukini3514,Semangat Caca,2025-03-22T12:03:13Z,0,Semangat Caca,True
@Mariyah-s8y,"Sy selalu nyimak , adik&quot;. Semoga tuhan selalu menyertai kalian . Kedepankan  kejujuran. 🙏👍",2025-03-22T12:02:44Z,0,"Sy selalu nyimak , adik"". Semoga tuhan selalu menyertai kalian . Kedepankan  kejujuran. 🙏👍",True
