Username,Komentar,Timestamp,Likes,Original Text,Public
@nanas2968,Lha? Emang kita negara demokrasi bang? Wkwk,2025-03-20T03:34:42Z,0,Lha? Emang kita negara demokrasi bang? Wkwk,True
@CupoppEnigma,Undang rocky gerung bang Raymond,2025-03-20T03:34:21Z,1,Undang rocky gerung bang Raymond,True
@edyyakuza9217,Rakyat + influencer = oposisi<br>DPR PLOISI TNI ORMAS = KOALISI<br><br>Negara macam apa ini??????,2025-03-20T03:34:20Z,0,"Rakyat + influencer = oposisi
DPR PLOISI TNI ORMAS = KOALISI

Negara macam apa ini??????",True
@abdulafif1196,HIDUP PEMERINTAHAN BAYANGAANN!!!!,2025-03-20T03:33:52Z,0,HIDUP PEMERINTAHAN BAYANGAANN!!!!,True
@johnoyisam7711,lanjut part 2 bang mond,2025-03-20T03:33:08Z,0,lanjut part 2 bang mond,True
@nineartfilm3206,"Kritik saran : ust. Felix mohon untuk tidak ikut berbicara ketika org lain sedang berbicara, walaupun itu tujuannya hanya untuk penguatan argumen, karena kadang² memudarkan maksud, sehingga esensinya tidak tercapai... Terimakasih untuk tayangan dan wacana yg sangat berbobot ini...",2025-03-20T03:31:04Z,0,"Kritik saran : ust. Felix mohon untuk tidak ikut berbicara ketika org lain sedang berbicara, walaupun itu tujuannya hanya untuk penguatan argumen, karena kadang² memudarkan maksud, sehingga esensinya tidak tercapai... Terimakasih untuk tayangan dan wacana yg sangat berbobot ini...",True
@meigahendrayana8691,Bahasan tulang rawan...,2025-03-20T03:30:57Z,0,Bahasan tulang rawan...,True
@mamayaala6288,Episode paling rame euy,2025-03-20T03:30:25Z,0,Episode paling rame euy,True
@hellokarinaasrii,WOW 🔥,2025-03-20T03:29:46Z,0,WOW 🔥,True
@rzkpdg8437,"<a href=""https://www.youtube.com/watch?v=tq4ahGhPGCM&amp;t=2808"">https://youtu.be/tq4ahGhPGCM?t=46m48s</a> bahasa agamanya dimenit terakhir. Tp semua bahasan video ini adalah agama sebenarnya.",2025-03-20T03:29:16Z,0,https://youtu.be/tq4ahGhPGCM?t=46m48s bahasa agamanya dimenit terakhir. Tp semua bahasan video ini adalah agama sebenarnya.,True
@NanaMoehriana,Wah mantap nonton nya ini episode palong clear sih.....😅,2025-03-20T03:27:09Z,0,Wah mantap nonton nya ini episode palong clear sih.....😅,True
@dwynvrtigrn,"<a href=""https://www.youtube.com/watch?v=tq4ahGhPGCM&amp;t=3245"">54:05</a> wkwkwk inimah ambisi tersembunyi nya Guru Gembul kayaknya",2025-03-20T03:27:08Z,0,54:05 wkwkwk inimah ambisi tersembunyi nya Guru Gembul kayaknya,True
@baimmobarak,"Akhirnya seseorang meluruskan felix siauw, yg kerap membawa islam dalam setiap narasinya, tanpa menyebutkan bahwa itu hanya penafsiranya..",2025-03-20T03:26:48Z,0,"Akhirnya seseorang meluruskan felix siauw, yg kerap membawa islam dalam setiap narasinya, tanpa menyebutkan bahwa itu hanya penafsiranya..",True
@firmanilahi3267,Saya subscribe,2025-03-20T03:23:54Z,0,Saya subscribe,True
@annabelle_theband,"Saya sependapat dengan ustadz Felix.. Pokok masalah masyarakat kita adalah mental.. Catatan kami :<br>1. Gerombolan tikus pasti akan dipimpin oleh tikus<br>2. Gerombolan singa, pasti akan dipimpin oleh singa, karena ga mungkin singa memimpin tikus dan tikus memimpin singa.. <br>3. Pemimpin adalah bunga, sedangkan akar adalah rakyatnya.. Jika akarnya kuat, maka akan menghasilkan bunga yg bagus, namun jika akarnya lemah, bisa jadi tanaman itu mati.. <br>4. Kita semua punya amanah dakwah kepada orang sekitar kita / orang2 yg bisa kita jangkau.. Nah dari sini mungkin kita bisa ambil langkah masif, kita harus mencerdaskan orang tua seluruh Indonesia.. Install nilai Alquran di dalamnya.. Marakkan budaya belajar, karena akses untuk belajar sekarang sudah jauh lebih mudah, batasi melihat konten2 yg ga bermanfaat. Nah, apabila nilai2 Alquran sudah terinstall di dalam keluarganya, maka orang tua tersebut akan membagikan nilai itu kepada anaknya, keluarganya dan lingkungannya.. Harapannya adalah melahirkan &quot;singa-singa&quot; Baru.. Jika singa sudah semakin banyak daripada tikus, Insyaa Allah akan lahir pemimpin dg karakter singa..<br>Namun konsekuensinya kita harus bersabar dg situasi sekarang, sambil mempersiapkan generasi &quot;singa&quot;",2025-03-20T03:22:54Z,0,"Saya sependapat dengan ustadz Felix.. Pokok masalah masyarakat kita adalah mental.. Catatan kami :
1. Gerombolan tikus pasti akan dipimpin oleh tikus
2. Gerombolan singa, pasti akan dipimpin oleh singa, karena ga mungkin singa memimpin tikus dan tikus memimpin singa.. 
3. Pemimpin adalah bunga, sedangkan akar adalah rakyatnya.. Jika akarnya kuat, maka akan menghasilkan bunga yg bagus, namun jika akarnya lemah, bisa jadi tanaman itu mati.. 
4. Kita semua punya amanah dakwah kepada orang sekitar kita / orang2 yg bisa kita jangkau.. Nah dari sini mungkin kita bisa ambil langkah masif, kita harus mencerdaskan orang tua seluruh Indonesia.. Install nilai Alquran di dalamnya.. Marakkan budaya belajar, karena akses untuk belajar sekarang sudah jauh lebih mudah, batasi melihat konten2 yg ga bermanfaat. Nah, apabila nilai2 Alquran sudah terinstall di dalam keluarganya, maka orang tua tersebut akan membagikan nilai itu kepada anaknya, keluarganya dan lingkungannya.. Harapannya adalah melahirkan ""singa-singa"" Baru.. Jika singa sudah semakin banyak daripada tikus, Insyaa Allah akan lahir pemimpin dg karakter singa..
Namun konsekuensinya kita harus bersabar dg situasi sekarang, sambil mempersiapkan generasi ""singa""",True
@jampangbond5945,"<a href=""https://www.youtube.com/watch?v=tq4ahGhPGCM&amp;t=3132"">52:12</a> revolusi mental dan sosial.",2025-03-20T03:18:30Z,0,52:12 revolusi mental dan sosial.,True
@Habibipbip,Another episode bahaya banaget wkwk,2025-03-20T03:17:55Z,0,Another episode bahaya banaget wkwk,True
@nersrizal3761,"<a href=""https://www.youtube.com/watch?v=tq4ahGhPGCM&amp;t=1458"">24:18</a> sebut aja langsung ustadz 😂",2025-03-20T03:17:22Z,0,24:18 sebut aja langsung ustadz 😂,True
@pipitmeihandari7021,"Pinggir Juraaang <a href=""UCkszU2WH9gy1mb0dV-11UJg/KsIfY6LzFoLM6AKanYDQAg""></a> tapi kereeen seru bangettt",2025-03-20T03:17:07Z,0,Pinggir Juraaang  tapi kereeen seru bangettt,True
@rizapramudya232,❤,2025-03-20T03:17:05Z,0,❤,True
@WillAhmad,"Dari chanel escape, jadi gk escape😂 tapi mantap sih membuka pikiran masyarakat",2025-03-20T03:16:46Z,0,"Dari chanel escape, jadi gk escape😂 tapi mantap sih membuka pikiran masyarakat",True
@aldivaeruzofficial186,Di sini sy hatters ny si gembul🎉😂,2025-03-20T03:16:36Z,0,Di sini sy hatters ny si gembul🎉😂,True
@ichigosan9181,channel mencerdaskan masyarakat,2025-03-20T03:16:26Z,0,channel mencerdaskan masyarakat,True
@tutisrimaryati5347,Sesakit ini denger kenyataan sma pemerintah😢,2025-03-20T03:15:01Z,0,Sesakit ini denger kenyataan sma pemerintah😢,True
@_mychild,Orang berfikir ridapat dari orang yg berkarakter baik...dari keluarga yg mnliki arti perjuangan hidup dengan landasan agama...,2025-03-20T03:14:16Z,0,Orang berfikir ridapat dari orang yg berkarakter baik...dari keluarga yg mnliki arti perjuangan hidup dengan landasan agama...,True
@aghaharyadi3800,🤩 love this conversation,2025-03-20T03:13:36Z,0,🤩 love this conversation,True
@KeuanganYangMahaEsa,"Kepala yang dibenturkan ke lantai secara berulang dalam periode waktu yang lama dapat menyebabkan kelainan pada sistem saraf serta proses berpikir secara kumulatif. Sementara, cedera geger otak yang berulang dalam periode waktu pendek (dengan jeda beberapa jam, hari, maupun minggu) dapat berakibat fatal seperti; Ensefalopati Trauma Kronis, atau CTE, penyakit degeneratif progresif yang menyerang struktur fungsi otak sehingga mengganggu ingatan, akal, kesadaran dan perilaku penderitanya.",2025-03-20T03:13:03Z,0,"Kepala yang dibenturkan ke lantai secara berulang dalam periode waktu yang lama dapat menyebabkan kelainan pada sistem saraf serta proses berpikir secara kumulatif. Sementara, cedera geger otak yang berulang dalam periode waktu pendek (dengan jeda beberapa jam, hari, maupun minggu) dapat berakibat fatal seperti; Ensefalopati Trauma Kronis, atau CTE, penyakit degeneratif progresif yang menyerang struktur fungsi otak sehingga mengganggu ingatan, akal, kesadaran dan perilaku penderitanya.",True
@Criiittsss,Suka nonton Daily Show ttg DJT n ngakak abis. Tapi makin ke sini kok negeri ini apa bedanya dgn UU barunya yaa 🤔😔😔😔,2025-03-20T03:13:03Z,0,Suka nonton Daily Show ttg DJT n ngakak abis. Tapi makin ke sini kok negeri ini apa bedanya dgn UU barunya yaa 🤔😔😔😔,True
@abdulafif1196,PUUUAASSS BANGGEEETTT NONTONNYAAA,2025-03-20T03:12:31Z,0,PUUUAASSS BANGGEEETTT NONTONNYAAA,True
@hendryanfield-x5h,"<a href=""https://www.youtube.com/watch?v=tq4ahGhPGCM&amp;t=1890"">31:30</a> masyarakatnya yg berubah dan berkesadaran ingin negara ini tiap thn makin baik sedangkan anggota DPR dan polisi ga prnah berubah 😂😂",2025-03-20T03:11:10Z,0,31:30 masyarakatnya yg berubah dan berkesadaran ingin negara ini tiap thn makin baik sedangkan anggota DPR dan polisi ga prnah berubah 😂😂,True
@fauzanazim4,Warga 58 sampe kaga ya otaknya kalo dengerin obrolan ini,2025-03-20T03:10:51Z,0,Warga 58 sampe kaga ya otaknya kalo dengerin obrolan ini,True
@orangbiasa9588,"gile, org² hebat kumpul🎉🎉🎉<br>semoga sehat selalu org² hebat ini❤",2025-03-20T03:09:52Z,0,"gile, org² hebat kumpul🎉🎉🎉
semoga sehat selalu org² hebat ini❤",True
@dhanyarmandojaka174,🔥🔥🔥,2025-03-20T03:09:28Z,0,🔥🔥🔥,True
@heriprudita2932,Coba undang RG,2025-03-20T03:09:16Z,0,Coba undang RG,True
@dennykuswoyo-b1d,Ngeri&quot; sedap,2025-03-20T03:08:27Z,0,"Ngeri"" sedap",True
@_mychild,Pemerintah bayangan..,2025-03-20T03:07:26Z,0,Pemerintah bayangan..,True
@bojakk7083,mantap combo GurGem dan Ustad Plembang ko felix,2025-03-20T03:06:23Z,0,mantap combo GurGem dan Ustad Plembang ko felix,True
@raflylucu5910,Marshall D teach,2025-03-20T03:06:15Z,0,Marshall D teach,True
@nikeudc6413,Wkwkwkkwkwk dilirik intel “Tunjukan Pesonamu Ustaaad”,2025-03-20T03:05:53Z,0,Wkwkwkkwkwk dilirik intel “Tunjukan Pesonamu Ustaaad”,True
@orvanur9571,ngeri juga pembahasanx ustadz <br>but overall 😎🔥🔥,2025-03-20T03:04:45Z,0,"ngeri juga pembahasanx ustadz 
but overall 😎🔥🔥",True
@SatriyaNugraha-zy5pu,Emg Harus ada yg speak up sih,2025-03-20T03:01:35Z,0,Emg Harus ada yg speak up sih,True
@tutisrimaryati5347,BADAAASSSSSS🎉,2025-03-20T03:01:21Z,0,BADAAASSSSSS🎉,True
@DedLen888,"Yang gwe kuwatir kan sama podcast ini,keritik keritik di angkat jadi letkol tetuler, kalau semua podcast di angkat menjadi letkol tetuler, trus nasib kami sebagai netizen mau berkelu kesah kemana lagi tetang negara yang kumpulan temen temen dekat ini.",2025-03-20T02:59:29Z,0,"Yang gwe kuwatir kan sama podcast ini,keritik keritik di angkat jadi letkol tetuler, kalau semua podcast di angkat menjadi letkol tetuler, trus nasib kami sebagai netizen mau berkelu kesah kemana lagi tetang negara yang kumpulan temen temen dekat ini.",True
@dissanj08,"<a href=""https://www.youtube.com/watch?v=tq4ahGhPGCM&amp;t=1335"">22:15</a> Kalo kata pak gugem &quot;oknum&quot; oknumnya satu lembaga anjirr kekmana coba 😂",2025-03-20T02:58:45Z,0,"22:15 Kalo kata pak gugem ""oknum"" oknumnya satu lembaga anjirr kekmana coba 😂",True
@agussetiawan-tu9xe,hahahaha ngakak banget bangkeeee,2025-03-20T02:56:11Z,0,hahahaha ngakak banget bangkeeee,True
@BUSTOMREZAASEFI,"<a href=""https://www.youtube.com/watch?v=tq4ahGhPGCM&amp;t=1397"">23:17</a> &quot;GR amat si😂&quot; ngakak sumpah",2025-03-20T02:55:23Z,1,"23:17 ""GR amat si😂"" ngakak sumpah",True
@nurfadillah5133,teruslah memasak  😂😂,2025-03-20T02:54:55Z,0,teruslah memasak  😂😂,True
@LNDesignTUTOR,Undang ust nurudin mas rayy @raymondchins,2025-03-20T02:54:20Z,0,Undang ust nurudin mas rayy @raymondchins,True
@semangatdakwah679,"Daging bro,,,,",2025-03-20T02:54:01Z,0,"Daging bro,,,,",True
@muhammadalfian494,Class ini mantap wkwk,2025-03-20T02:52:18Z,0,Class ini mantap wkwk,True
@rexsamtvlg7577,bruh is cooking,2025-03-20T02:48:35Z,0,bruh is cooking,True
@athokurniadi,"Episode kemarin, agak rehat d buat gak trllu mikir, gemesin krn Veren sush nyambungnya, ehh kali ini kok bikin merinding yaahhh",2025-03-20T02:48:07Z,0,"Episode kemarin, agak rehat d buat gak trllu mikir, gemesin krn Veren sush nyambungnya, ehh kali ini kok bikin merinding yaahhh",True
@broh6599,datangkan rocky gerung.<br><br>mau lihat duet pemikiran dengan ustadz felix.<br><br>berharap bisa lebih mendalam dan meledaaaak,2025-03-20T02:44:53Z,0,"datangkan rocky gerung.

mau lihat duet pemikiran dengan ustadz felix.

berharap bisa lebih mendalam dan meledaaaak",True
@ahsanmlana,"<a href=""https://www.youtube.com/watch?v=tq4ahGhPGCM&amp;t=1170"">19:30</a> Epic banget Ustad Felix 🤣🤣🤣",2025-03-20T02:44:51Z,0,19:30 Epic banget Ustad Felix 🤣🤣🤣,True
@johansapulete,inget ya PEMERINTAH BUKAN NEGARA. PEMERINTAH bukan PANCASILA. tapi Pemerintah Saat ini seperti PUNYA TENDENSI untuk menghancurkan Negara &amp; Pancasila dg RUU TNI. TANPA ADA LANGKAH SERIUS UNTUK MEMBERANTAS KORUPSI Dengan RUU PERAMPASAN ASET.,2025-03-20T02:43:10Z,0,inget ya PEMERINTAH BUKAN NEGARA. PEMERINTAH bukan PANCASILA. tapi Pemerintah Saat ini seperti PUNYA TENDENSI untuk menghancurkan Negara & Pancasila dg RUU TNI. TANPA ADA LANGKAH SERIUS UNTUK MEMBERANTAS KORUPSI Dengan RUU PERAMPASAN ASET.,True
@asep-p,"Ustadz Felix <a href=""https://www.youtube.com/watch?v=tq4ahGhPGCM&amp;t=1166"">19:26</a> langsung kaget 😂",2025-03-20T02:42:33Z,0,Ustadz Felix 19:26 langsung kaget 😂,True
@zulfikaramrullah204,Wkwkwkw horor,2025-03-20T02:42:04Z,0,Wkwkwkw horor,True
@akbarboby9368,"GOKIL!! Menarik based on anime One Piece. <br><br>Menurutku sekarang lagi fase Shichibukai, ku lihat para the Worst Generations mulai beradu melawan Shichibukainya World Gov! Setuju gak sih? Dan Yonkou sekarang mulai gabung masuk ke plot (benang merah) nih. <br><br>Tinggal kita tunggu fase berikutnya nih, yaitu;<br>1. Fase atau masa dimana the Worst Generation Pirates muncul. <br>2. Masa Yonkou akan clash (saling bertumbuk) dengan the Worst Gen, Shichibukai, Admiral, dan World Government.<br>3. Shichibukai akan runtuh gara-gara World Gov berkhianat itu sendiri.<br>4. Fase the Worst Gen mengalahkan Yonkou, dan menggantikan jabatan Yonkou. <br>5. Masa dimana sebenernya orang-orang sadar, kalo the Yonkou&#39;s Worst Gen, adalah the Best Generations yang terbaik, terbenar, dan terhebat gagasan idenya dalam memimpin dunia daripada World Government yang arogan, corrupt, dan pure evil. <br>6. ...Nah to be continued, kelanjutannya baca sendiri yaa, karena belum tamat, puanjaang bangett...",2025-03-20T02:41:43Z,0,"GOKIL!! Menarik based on anime One Piece. 

Menurutku sekarang lagi fase Shichibukai, ku lihat para the Worst Generations mulai beradu melawan Shichibukainya World Gov! Setuju gak sih? Dan Yonkou sekarang mulai gabung masuk ke plot (benang merah) nih. 

Tinggal kita tunggu fase berikutnya nih, yaitu;
1. Fase atau masa dimana the Worst Generation Pirates muncul. 
2. Masa Yonkou akan clash (saling bertumbuk) dengan the Worst Gen, Shichibukai, Admiral, dan World Government.
3. Shichibukai akan runtuh gara-gara World Gov berkhianat itu sendiri.
4. Fase the Worst Gen mengalahkan Yonkou, dan menggantikan jabatan Yonkou. 
5. Masa dimana sebenernya orang-orang sadar, kalo the Yonkou's Worst Gen, adalah the Best Generations yang terbaik, terbenar, dan terhebat gagasan idenya dalam memimpin dunia daripada World Government yang arogan, corrupt, dan pure evil. 
6. ...Nah to be continued, kelanjutannya baca sendiri yaa, karena belum tamat, puanjaang bangett...",True
@yangpertama1370,REVOLUSI TOTAL!!!!!!!,2025-03-20T02:38:25Z,0,REVOLUSI TOTAL!!!!!!!,True
@yusup9069,"Kasihan Indonesia,,,",2025-03-20T02:37:37Z,1,"Kasihan Indonesia,,,",True
@bidolss7189,"Tongkrongan di channel ini renyah banget, ga ngebosenin, dan menambah ilmu. Smoga Allah menjaga istiqomah dlm kebaikan utk guru gembul ust felix dan ko raymond",2025-03-20T02:37:06Z,2,"Tongkrongan di channel ini renyah banget, ga ngebosenin, dan menambah ilmu. Smoga Allah menjaga istiqomah dlm kebaikan utk guru gembul ust felix dan ko raymond",True
@jampangbond5945,"<a href=""https://www.youtube.com/watch?v=tq4ahGhPGCM&amp;t=1517"">25:17</a> sistemnya udah bobrok..",2025-03-20T02:36:55Z,0,25:17 sistemnya udah bobrok..,True
@ikhsan7539,saya menjadi bagian dari masyarakat yang &quot;berpikir&quot; menunggu gerakan untuk perubahan ke arah yg lebih baik,2025-03-20T02:36:27Z,0,"saya menjadi bagian dari masyarakat yang ""berpikir"" menunggu gerakan untuk perubahan ke arah yg lebih baik",True
@DianDimin-d8q,Sunda hadir..😂,2025-03-20T02:35:26Z,0,Sunda hadir..😂,True
@Binsyariat-n3s,DPR<br>dewan persekusi rakyat,2025-03-20T02:35:19Z,0,"DPR
dewan persekusi rakyat",True
@sitinuranisa2229,"<a href=""https://www.youtube.com/watch?v=tq4ahGhPGCM&amp;t=2790"">46:30</a> hahaha",2025-03-20T02:33:24Z,0,46:30 hahaha,True
@AdhiciptaPlayground,Setuju sih bikin pemerintahan bayangan biar sewaktu-waktu bisa transisi &gt;_&lt;,2025-03-20T02:32:56Z,0,Setuju sih bikin pemerintahan bayangan biar sewaktu-waktu bisa transisi >_<,True
@noviaekapramesti5008,"Episode escape terberani sejauh ini, dimana keresahan sudah mulai tidak terbendung. Semoga sehat sehat selalu untuk mereka mereka ini yang selalu berani menyuarakan ide mereka.Terimakasih",2025-03-20T02:32:03Z,0,"Episode escape terberani sejauh ini, dimana keresahan sudah mulai tidak terbendung. Semoga sehat sehat selalu untuk mereka mereka ini yang selalu berani menyuarakan ide mereka.Terimakasih",True
@AtikNWidayanti,"<a href=""https://www.youtube.com/watch?v=tq4ahGhPGCM&amp;t=1661"">27:41</a> wkwkwk curiga hipotesa gue guru gembul part of intel itself 🤣🤣🤣",2025-03-20T02:31:39Z,0,27:41 wkwkwk curiga hipotesa gue guru gembul part of intel itself 🤣🤣🤣,True
@VerinawatiLukyaman-b9o,Episode ini SERU PARAH!!!,2025-03-20T02:30:57Z,0,Episode ini SERU PARAH!!!,True
@arditaf.fauzia7145,benar2 membuka pikiran dan mencerdaskan!👏,2025-03-20T02:30:44Z,1,benar2 membuka pikiran dan mencerdaskan!👏,True
@DhefinAdzriel,"Klo pejabat Tidak ada KORUPSI..... Saya rakyat JELATA pasti sdh hidup lebih Makmur........ Dari 2003 sampai saat ini hrs berjuang dinegara orang untuk mencukupi khidupan kluarga saya, selalu berharap Indonesia bs lebih baik lg.",2025-03-20T02:30:42Z,0,"Klo pejabat Tidak ada KORUPSI..... Saya rakyat JELATA pasti sdh hidup lebih Makmur........ Dari 2003 sampai saat ini hrs berjuang dinegara orang untuk mencukupi khidupan kluarga saya, selalu berharap Indonesia bs lebih baik lg.",True
@MAS_BRO18,"Sayang banget obrolan seenak ini masi pake di jam in , kalau emang lgi ngebahas enak , nyambung dan berasa bnyak ilmu nya , ya biarin lah mau 1 jam 2 jam , soalnya belum tentu dalam waktu dekat bisa ngonten lgi , karena kesibukan masing masing , dan untuk mencerdaskan kehidupan bangsa ga cukup cuma 57 menit , ayolah , konten yg berkualitas itu minimal 1jam setengah lah , kalau di rasa obrolan nya ga ada ilmu cma lucu2 an kaya pas eps veren kemarin okelah ga ada sejam , tpi kalau udh orang orang pinter gini , 57 menit sangat kurang untuk menyampaikan ilmu ilmu dan gagasan mereka",2025-03-20T02:27:37Z,1,"Sayang banget obrolan seenak ini masi pake di jam in , kalau emang lgi ngebahas enak , nyambung dan berasa bnyak ilmu nya , ya biarin lah mau 1 jam 2 jam , soalnya belum tentu dalam waktu dekat bisa ngonten lgi , karena kesibukan masing masing , dan untuk mencerdaskan kehidupan bangsa ga cukup cuma 57 menit , ayolah , konten yg berkualitas itu minimal 1jam setengah lah , kalau di rasa obrolan nya ga ada ilmu cma lucu2 an kaya pas eps veren kemarin okelah ga ada sejam , tpi kalau udh orang orang pinter gini , 57 menit sangat kurang untuk menyampaikan ilmu ilmu dan gagasan mereka",True
@jampangbond5945,"<a href=""https://www.youtube.com/watch?v=tq4ahGhPGCM&amp;t=944"">15:44</a> indonesia menuju keos....",2025-03-20T02:26:40Z,0,15:44 indonesia menuju keos....,True
@amansyahtaslimba2914,"Wadu, mantan korupsi jd DPR",2025-03-20T02:26:11Z,0,"Wadu, mantan korupsi jd DPR",True
@tonyazwar1451,eei,2025-03-20T02:25:44Z,0,eei,True
@nisaanisa33,gas terus semuanya!!! semangat terus dakwah dan mendidiknya semoga kedepannya kita semua makin pinter dan ga kegiring buzzer!,2025-03-20T02:24:29Z,0,gas terus semuanya!!! semangat terus dakwah dan mendidiknya semoga kedepannya kita semua makin pinter dan ga kegiring buzzer!,True
@arismangunsetomo-j8d,ya air mineral yang di ceburkan ke selokan harus sama botolnya biar tetap bersih.. atau air kotornya gak bisa masuk,2025-03-20T02:24:28Z,0,ya air mineral yang di ceburkan ke selokan harus sama botolnya biar tetap bersih.. atau air kotornya gak bisa masuk,True
@mentaripanca2089,Yaampuunnn aman tah ini??? Takutnya pada hilang setelah ini 😭😂,2025-03-20T02:23:25Z,0,Yaampuunnn aman tah ini??? Takutnya pada hilang setelah ini 😭😂,True
@kitasemuacalonjenazah5312,"Panjang umur kalian semua, tolong cerdaskan kami lebih lama lagi 🙏🙏🙏",2025-03-20T02:22:20Z,0,"Panjang umur kalian semua, tolong cerdaskan kami lebih lama lagi 🙏🙏🙏",True
@JunedKangTipu,Franco nya agresif,2025-03-20T02:21:34Z,0,Franco nya agresif,True
@Dr.Sebelah,"FORMASI 3 ORANG INI HARUS DILANJUT  !!!!  <br>BIAR KITA MASYARAKAT SEMAKIN KRITIS DALAM KEBIJAKAN APAPUN ITU, Terima kasih sudah memfasilitasi untuk kita belajar🔥🔥🔥",2025-03-20T02:20:15Z,0,"FORMASI 3 ORANG INI HARUS DILANJUT  !!!!  
BIAR KITA MASYARAKAT SEMAKIN KRITIS DALAM KEBIJAKAN APAPUN ITU, Terima kasih sudah memfasilitasi untuk kita belajar🔥🔥🔥",True
@novitaindahpurwaningsih4249,Kok aku yg takut 😂,2025-03-20T02:20:11Z,0,Kok aku yg takut 😂,True
@puspakartika4027,OKE NEXT ROCKY GERUNG X BOSSMAN. SEKALIAN BIAR RAMEE,2025-03-20T02:19:38Z,0,OKE NEXT ROCKY GERUNG X BOSSMAN. SEKALIAN BIAR RAMEE,True
@FauziahRachmawati,waaaah.. akhirnya kolaborasi... kereeeen.. semoga makin sering kolabs,2025-03-20T02:18:56Z,0,waaaah.. akhirnya kolaborasi... kereeeen.. semoga makin sering kolabs,True
@astminov,"Benerrr bgt, kalo dapet klien pemerintah / bumn biasanya bayarannya sangat menguntungkan, yg gini2 lah yg perlu penghematan bukan dana pendidikan yg dipangkas, kecuali memang sengaja mau membuat rakyat semakin bodoh",2025-03-20T02:18:28Z,0,"Benerrr bgt, kalo dapet klien pemerintah / bumn biasanya bayarannya sangat menguntungkan, yg gini2 lah yg perlu penghematan bukan dana pendidikan yg dipangkas, kecuali memang sengaja mau membuat rakyat semakin bodoh",True
@LittleAdvice18,Ini paling gila sih. Semoga viewers nembus 1 juta.,2025-03-20T02:17:11Z,0,Ini paling gila sih. Semoga viewers nembus 1 juta.,True
@nurinuri4348,"Memang sdh saatnya dpr dibubarkan, krn tidak fungsinya tidak sama sekali mewakili rakyat!!",2025-03-20T02:14:53Z,1,"Memang sdh saatnya dpr dibubarkan, krn tidak fungsinya tidak sama sekali mewakili rakyat!!",True
@YediChrisnandhi,"gak  mau resume ini mah, takut kebawa bawa.",2025-03-20T02:14:46Z,0,"gak  mau resume ini mah, takut kebawa bawa.",True
@muliaabuzaskia8947,Menyala ini mah...🔥🔥🔥🔥,2025-03-20T02:14:39Z,1,Menyala ini mah...🔥🔥🔥🔥,True
@mettaoctaviani81,Saya yang nonton ikut deg2an 😂,2025-03-20T02:13:02Z,0,Saya yang nonton ikut deg2an 😂,True
@emmydiar5826,Mungkinkah.. Mungkinkah...,2025-03-20T02:12:59Z,0,Mungkinkah.. Mungkinkah...,True
@puspakartika4027,tandain abis ini kalo mereka ilang udah tau kaan... 😂😂😂,2025-03-20T02:12:40Z,0,tandain abis ini kalo mereka ilang udah tau kaan... 😂😂😂,True
@argabatara7906,"Solusi kedepannya menurut saya adalah pada pemilu legislatif yang akan datang jangan lagi memilih anggota dewan, mending bobo aja dirunah dah gitu aja",2025-03-20T02:12:39Z,0,"Solusi kedepannya menurut saya adalah pada pemilu legislatif yang akan datang jangan lagi memilih anggota dewan, mending bobo aja dirunah dah gitu aja",True
@khalifahali9293,"Sehat selalu pak Guru gembul ,ust Felix ,Raymondchins.<br><br>Jadi melek semua .",2025-03-20T02:12:06Z,0,"Sehat selalu pak Guru gembul ,ust Felix ,Raymondchins.

Jadi melek semua .",True
@kiriya.quotes,yang setuju bubarkan DPR 🫡,2025-03-20T02:11:43Z,0,yang setuju bubarkan DPR 🫡,True
@kahfizen6536,mari kita doakan 3 orang ini dan channel channelnya tetap bisa bersuara seperti ini,2025-03-20T02:11:25Z,5,mari kita doakan 3 orang ini dan channel channelnya tetap bisa bersuara seperti ini,True
@harapanJayA-ew4hf,Saya lebih mnyukai obrolan ini drpd yg di closdedouuar😂,2025-03-20T02:11:12Z,0,Saya lebih mnyukai obrolan ini drpd yg di closdedouuar😂,True
@nidashofwah2075,Bisa ada part 2 nya gak sih? 😁,2025-03-20T02:10:19Z,0,Bisa ada part 2 nya gak sih? 😁,True
@sebelahbarat6761,RAKYAT AKAN MELAWAN LAMA LAMA AKAN KEOS KLO BGINI,2025-03-20T02:10:15Z,0,RAKYAT AKAN MELAWAN LAMA LAMA AKAN KEOS KLO BGINI,True
@tamtohidayat9249,Sebelum di hapus dari youtube cepetan nonton,2025-03-20T02:05:24Z,0,Sebelum di hapus dari youtube cepetan nonton,True
@unknownnnnss1340,hanya bisa berdoa<br>&quot; Ya Allah bubarkan DPR di negara ini &quot;,2025-03-20T02:04:11Z,1,"hanya bisa berdoa
"" Ya Allah bubarkan DPR di negara ini """,True
@lia_v3572,"Gila seru bngettt pas Raymond bilang mau nanem pohon mangga kita harus,,,, dulu pohon sebelumnya 😅😅😅😂",2025-03-20T02:03:24Z,1,"Gila seru bngettt pas Raymond bilang mau nanem pohon mangga kita harus,,,, dulu pohon sebelumnya 😅😅😅😂",True
@ekambar,Seru banget tongkrongan bapack bapack iniiiiiiiii,2025-03-20T02:02:22Z,0,Seru banget tongkrongan bapack bapack iniiiiiiiii,True
